state,handgun,long_gun,multiple,year,month
Oregon,2837.0,5185.0,177,2002,7
Pennsylvania,0.0,37547.0,250,2002,7
Puerto Rico,582.0,73.0,15,2002,7
Rhode Island,323.0,291.0,53,2002,7
South Carolina,2322.0,2805.0,69,2002,7
South Dakota,422.0,1585.0,25,2002,7
Tennessee,6561.0,6462.0,225,2002,7
Texas,10347.0,17005.0,781,2002,7
Utah,1227.0,2298.0,44,2002,7
Vermont,411.0,729.0,19,2002,7
Virgin Islands,0.0,0.0,0,2002,7
Virginia,4941.0,6839.0,128,2002,7
Washington,3191.0,4701.0,221,2002,7
West Virginia,2201.0,3462.0,159,2002,7
Wisconsin,2248.0,5824.0,5,2002,7
Wyoming,549.0,1092.0,46,2002,7
Alabama,4697.0,4811.0,239,2002,6
Alaska,853.0,1244.0,68,2002,6
Arizona,4088.0,3720.0,188,2002,6
Arkansas,2149.0,3189.0,153,2002,6
California,17283.0,19266.0,0,2002,6
Colorado,4409.0,6049.0,302,2002,6
Connecticut,1856.0,1604.0,86,2002,6
Delaware,342.0,523.0,23,2002,6
District of Columbia,1.0,0.0,0,2002,6
Florida,10500.0,8361.0,416,2002,6
Georgia,5051.0,5442.0,162,2002,6
Guam,10.0,9.0,1,2002,6
Hawaii,0.0,0.0,0,2002,6
Idaho,949.0,2046.0,72,2002,6
Illinois,3439.0,4551.0,152,2002,6
Indiana,1222.0,2672.0,3,2002,6
Iowa,22.0,1291.0,3,2002,6
Kansas,1500.0,2370.0,113,2002,6
Kentucky,4455.0,5272.0,299,2002,6
Louisiana,3566.0,3677.0,167,2002,6
Maine,788.0,1536.0,52,2002,6
Mariana Islands,9.0,0.0,0,2002,6
Maryland,35.0,2626.0,9,2002,6
Massachusetts,1351.0,953.0,29,2002,6
Michigan,1822.0,7922.0,55,2002,6
Minnesota,1784.0,5318.0,82,2002,6
Mississippi,2461.0,2818.0,128,2002,6
Missouri,2130.0,6421.0,74,2002,6
Montana,1066.0,2655.0,105,2002,6
Nebraska,10.0,1021.0,0,2002,6
Nevada,1515.0,1472.0,97,2002,6
New Hampshire,1008.0,1541.0,16,2002,6
New Jersey,1438.0,1511.0,49,2002,6
New Mexico,1682.0,2374.0,124,2002,6
New York,584.0,5060.0,11,2002,6
North Carolina,133.0,6879.0,99,2002,6
North Dakota,276.0,1284.0,12,2002,6
Ohio,5793.0,8325.0,479,2002,6
Oklahoma,2534.0,3859.0,240,2002,6
Oregon,3399.0,5805.0,192,2002,6
Pennsylvania,0.0,35335.0,347,2002,6
Puerto Rico,542.0,63.0,12,2002,6
Rhode Island,329.0,272.0,75,2002,6
South Carolina,2417.0,2446.0,75,2002,6
South Dakota,404.0,1517.0,21,2002,6
Tennessee,6074.0,5782.0,200,2002,6
Texas,10251.0,15598.0,739,2002,6
Utah,1241.0,2303.0,52,2002,6
Vermont,408.0,615.0,18,2002,6
Virgin Islands,0.0,0.0,0,2002,6
Virginia,4499.0,6162.0,99,2002,6
Washington,3110.0,4570.0,249,2002,6
West Virginia,1963.0,3125.0,152,2002,6
Wisconsin,2560.0,5752.0,1,2002,6
Wyoming,637.0,1194.0,60,2002,6
Alabama,5012.0,4850.0,251,2002,5
Alaska,855.0,1572.0,67,2002,5
Arizona,4850.0,4271.0,196,2002,5
Arkansas,2264.0,3509.0,196,2002,5
California,18817.0,19929.0,0,2002,5
Colorado,5386.0,6690.0,324,2002,5
Connecticut,2004.0,1734.0,107,2002,5
Delaware,386.0,629.0,14,2002,5
District of Columbia,2.0,0.0,0,2002,5
Florida,10309.0,7780.0,377,2002,5
Georgia,5145.0,5388.0,162,2002,5
Guam,9.0,15.0,0,2002,5
Hawaii,0.0,0.0,0,2002,5
Idaho,1094.0,2527.0,81,2002,5
Illinois,3932.0,5111.0,158,2002,5
Indiana,1375.0,2725.0,5,2002,5
Iowa,13.0,1369.0,0,2002,5
Kansas,1590.0,2680.0,124,2002,5
Kentucky,4805.0,5534.0,345,2002,5
Louisiana,3650.0,3459.0,185,2002,5
Maine,928.0,1649.0,55,2002,5
Mariana Islands,1.0,0.0,0,2002,5
Maryland,47.0,2438.0,9,2002,5
Massachusetts,1390.0,949.0,31,2002,5
Michigan,1926.0,8800.0,26,2002,5
Minnesota,2090.0,5707.0,95,2002,5
Mississippi,2620.0,2725.0,157,2002,5
Missouri,2628.0,7200.0,114,2002,5
Montana,1274.0,3060.0,112,2002,5
Nebraska,21.0,1109.0,1,2002,5
Nevada,1861.0,1651.0,114,2002,5
New Hampshire,1036.0,1689.0,8,2002,5
New Jersey,1611.0,1764.0,55,2002,5
New Mexico,1885.0,2518.0,120,2002,5
New York,718.0,5995.0,12,2002,5
North Carolina,130.0,6705.0,96,2002,5
North Dakota,359.0,1256.0,11,2002,5
Ohio,6850.0,8397.0,494,2002,5
Oklahoma,2936.0,4136.0,343,2002,5
Oregon,3436.0,5932.0,205,2002,5
Pennsylvania,0.0,39483.0,232,2002,5
Puerto Rico,527.0,72.0,7,2002,5
Rhode Island,340.0,321.0,79,2002,5
South Carolina,2566.0,2630.0,81,2002,5
South Dakota,522.0,1714.0,33,2002,5
Tennessee,6794.0,6221.0,274,2002,5
Texas,10594.0,15453.0,746,2002,5
Utah,1422.0,2534.0,65,2002,5
Vermont,482.0,869.0,28,2002,5
Virgin Islands,0.0,0.0,0,2002,5
Virginia,5111.0,6436.0,118,2002,5
Washington,3435.0,4812.0,230,2002,5
West Virginia,2349.0,3545.0,173,2002,5
Wisconsin,2869.0,6814.0,0,2002,5
Wyoming,643.0,1223.0,60,2002,5
Alabama,4845.0,5073.0,248,2002,4
Alaska,978.0,1815.0,68,2002,4
Arizona,4951.0,4322.0,194,2002,4
Arkansas,2377.0,4072.0,166,2002,4
California,18826.0,20276.0,0,2002,4
Colorado,5541.0,7774.0,345,2002,4
Connecticut,1968.0,1863.0,131,2002,4
Delaware,389.0,675.0,16,2002,4
District of Columbia,1.0,0.0,0,2002,4
Florida,10388.0,7910.0,401,2002,4
Georgia,5020.0,5769.0,171,2002,4
Guam,4.0,16.0,0,2002,4
Hawaii,0.0,0.0,0,2002,4
Idaho,1187.0,2669.0,105,2002,4
Illinois,4580.0,6652.0,174,2002,4
Indiana,1514.0,3397.0,3,2002,4
Iowa,40.0,2354.0,3,2002,4
Kansas,1687.0,3235.0,140,2002,4
Kentucky,4895.0,7831.0,323,2002,4
Louisiana,3580.0,3432.0,157,2002,4
Maine,1135.0,2095.0,58,2002,4
Mariana Islands,6.0,0.0,0,2002,4
Maryland,49.0,3018.0,10,2002,4
Massachusetts,1525.0,1113.0,33,2002,4
Michigan,2182.0,11239.0,22,2002,4
Minnesota,2723.0,9739.0,140,2002,4
Mississippi,3028.0,2978.0,132,2002,4
Missouri,2740.0,10273.0,97,2002,4
Montana,1492.0,3432.0,122,2002,4
Nebraska,13.0,1388.0,1,2002,4
Nevada,1757.0,1728.0,113,2002,4
New Hampshire,1194.0,2060.0,18,2002,4
New Jersey,1750.0,1804.0,62,2002,4
New Mexico,1818.0,2644.0,110,2002,4
New York,953.0,7913.0,11,2002,4
North Carolina,116.0,7449.0,84,2002,4
North Dakota,392.0,1532.0,23,2002,4
Ohio,8344.0,11275.0,661,2002,4
Oklahoma,3769.0,5428.0,280,2002,4
Oregon,4020.0,7405.0,216,2002,4
Pennsylvania,0.0,45689.0,500,2002,4
Puerto Rico,487.0,82.0,14,2002,4
Rhode Island,334.0,318.0,71,2002,4
South Carolina,2683.0,2807.0,96,2002,4
South Dakota,663.0,2061.0,47,2002,4
Tennessee,6676.0,6869.0,239,2002,4
Texas,11297.0,16289.0,807,2002,4
Utah,1455.0,2875.0,74,2002,4
Vermont,529.0,1294.0,20,2002,4
Virgin Islands,0.0,0.0,0,2002,4
Virginia,5526.0,7597.0,162,2002,4
Washington,3761.0,5277.0,209,2002,4
West Virginia,2458.0,4852.0,156,2002,4
Wisconsin,3338.0,11381.0,2,2002,4
Wyoming,684.0,1266.0,59,2002,4
Alabama,6313.0,7433.0,271,2002,3
Alaska,968.0,1498.0,60,2002,3
Arizona,5481.0,5122.0,272,2002,3
Arkansas,3140.0,6114.0,232,2002,3
California,19394.0,23117.0,0,2002,3
Colorado,6547.0,8870.0,392,2002,3
Connecticut,2475.0,2229.0,91,2002,3
Delaware,412.0,842.0,18,2002,3
District of Columbia,1.0,0.0,0,2002,3
Florida,11307.0,9916.0,435,2002,3
Georgia,6443.0,8788.0,203,2002,3
Guam,12.0,22.0,1,2002,3
Hawaii,0.0,0.0,0,2002,3
Idaho,1191.0,3033.0,157,2002,3
Illinois,5583.0,8184.0,207,2002,3
Indiana,2043.0,4586.0,3,2002,3
Iowa,19.0,3055.0,2,2002,3
Kansas,2340.0,4166.0,196,2002,3
Kentucky,6439.0,9762.0,341,2002,3
Louisiana,4754.0,4718.0,215,2002,3
Maine,1290.0,2488.0,75,2002,3
Mariana Islands,1.0,0.0,0,2002,3
Maryland,49.0,3457.0,13,2002,3
Massachusetts,1914.0,1479.0,33,2002,3
Michigan,2250.0,13241.0,29,2002,3
Minnesota,3101.0,9120.0,117,2002,3
Mississippi,3550.0,5021.0,166,2002,3
Missouri,3362.0,11988.0,134,2002,3
Montana,1406.0,2948.0,96,2002,3
Nebraska,7.0,1666.0,1,2002,3
Nevada,2284.0,2220.0,125,2002,3
New Hampshire,1392.0,2161.0,13,2002,3
New Jersey,1935.0,2150.0,57,2002,3
New Mexico,2374.0,3457.0,154,2002,3
New York,822.0,7743.0,6,2002,3
North Carolina,151.0,9843.0,119,2002,3
North Dakota,429.0,1626.0,24,2002,3
Ohio,9328.0,13407.0,791,2002,3
Oklahoma,3855.0,5867.0,321,2002,3
Oregon,4308.0,7810.0,225,2002,3
Pennsylvania,0.0,53211.0,748,2002,3
Puerto Rico,487.0,88.0,7,2002,3
Rhode Island,367.0,405.0,83,2002,3
South Carolina,3318.0,4422.0,105,2002,3
South Dakota,739.0,2374.0,52,2002,3
Tennessee,9044.0,10275.0,271,2002,3
Texas,13566.0,19397.0,900,2002,3
Utah,1445.0,3424.0,90,2002,3
Vermont,607.0,1488.0,21,2002,3
Virgin Islands,0.0,0.0,0,2002,3
Virginia,6610.0,8722.0,149,2002,3
Washington,3688.0,5802.0,284,2002,3
West Virginia,3365.0,5577.0,207,2002,3
Wisconsin,3966.0,13497.0,9,2002,3
Wyoming,801.0,1355.0,56,2002,3
Alabama,6773.0,7616.0,336,2002,2
Alaska,679.0,1122.0,66,2002,2
Arizona,5623.0,5392.0,247,2002,2
Arkansas,3495.0,5946.0,291,2002,2
California,17919.0,19590.0,0,2002,2
Colorado,5733.0,8122.0,405,2002,2
Connecticut,2233.0,1900.0,68,2002,2
Delaware,444.0,749.0,17,2002,2
District of Columbia,0.0,0.0,0,2002,2
Florida,11955.0,10681.0,502,2002,2
Georgia,7538.0,9552.0,341,2002,2
Guam,10.0,15.0,1,2002,2
Hawaii,0.0,0.0,0,2002,2
Idaho,1146.0,2577.0,148,2002,2
Illinois,5142.0,7695.0,166,2002,2
Indiana,2221.0,4285.0,5,2002,2
Iowa,17.0,2591.0,4,2002,2
Kansas,2174.0,3722.0,209,2002,2
Kentucky,7105.0,9718.0,498,2002,2
Louisiana,5049.0,4766.0,214,2002,2
Maine,1062.0,1838.0,92,2002,2
Mariana Islands,0.0,0.0,0,2002,2
Maryland,58.0,3555.0,8,2002,2
Massachusetts,1490.0,1160.0,37,2002,2
Michigan,1649.0,11591.0,23,2002,2
Minnesota,2466.0,6389.0,97,2002,2
Mississippi,4779.0,5304.0,227,2002,2
Missouri,3101.0,11294.0,137,2002,2
Montana,1132.0,2413.0,135,2002,2
Nebraska,20.0,1567.0,1,2002,2
Nevada,1901.0,1827.0,107,2002,2
New Hampshire,1132.0,1674.0,9,2002,2
New Jersey,1659.0,1787.0,53,2002,2
New Mexico,1970.0,3042.0,172,2002,2
New York,626.0,7067.0,8,2002,2
North Carolina,192.0,10530.0,178,2002,2
North Dakota,343.0,1249.0,32,2002,2
Ohio,9070.0,12255.0,722,2002,2
Oklahoma,4299.0,6208.0,403,2002,2
Oregon,3610.0,6791.0,217,2002,2
Pennsylvania,0.0,43342.0,576,2002,2
Puerto Rico,530.0,108.0,16,2002,2
Rhode Island,347.0,328.0,76,2002,2
South Carolina,3963.0,4147.0,115,2002,2
South Dakota,706.0,1995.0,49,2002,2
Tennessee,9553.0,10435.0,364,2002,2
Texas,13663.0,19485.0,1072,2002,2
Utah,1503.0,3102.0,94,2002,2
Vermont,570.0,1065.0,22,2002,2
Virgin Islands,0.0,0.0,0,2002,2
Virginia,6606.0,8596.0,156,2002,2
Washington,3494.0,5255.0,259,2002,2
West Virginia,3231.0,5184.0,254,2002,2
Wisconsin,3652.0,10052.0,12,2002,2
Wyoming,665.0,1318.0,89,2002,2
Alabama,5950.0,8119.0,306,2002,1
Alaska,710.0,1142.0,59,2002,1
Arizona,4890.0,5009.0,212,2002,1
Arkansas,2737.0,5676.0,239,2002,1
California,18590.0,19914.0,0,2002,1
Colorado,5951.0,8788.0,409,2002,1
Connecticut,2207.0,2082.0,82,2002,1
Delaware,423.0,811.0,12,2002,1
District of Columbia,0.0,1.0,0,2002,1
Florida,10907.0,10289.0,429,2002,1
Georgia,5972.0,9005.0,250,2002,1
Guam,13.0,12.0,1,2002,1
Hawaii,0.0,0.0,0,2002,1
Idaho,1028.0,2259.0,158,2002,1
Illinois,4885.0,7347.0,194,2002,1
Indiana,1901.0,4202.0,5,2002,1
Iowa,24.0,2367.0,3,2002,1
Kansas,2146.0,4234.0,154,2002,1
Kentucky,6125.0,8785.0,396,2002,1
Louisiana,3746.0,5420.0,193,2002,1
Maine,969.0,1815.0,76,2002,1
Mariana Islands,3.0,0.0,0,2002,1
Maryland,72.0,3198.0,6,2002,1
Massachusetts,1694.0,1240.0,36,2002,1
Michigan,1582.0,10486.0,11,2002,1
Minnesota,2517.0,5800.0,106,2002,1
Mississippi,3220.0,5080.0,173,2002,1
Missouri,3085.0,10319.0,114,2002,1
Montana,1037.0,2574.0,104,2002,1
Nebraska,29.0,1704.0,2,2002,1
Nevada,1958.0,1742.0,114,2002,1
New Hampshire,1249.0,1764.0,12,2002,1
New Jersey,1643.0,2054.0,56,2002,1
New Mexico,1875.0,2783.0,144,2002,1
New York,705.0,6459.0,10,2002,1
North Carolina,136.0,10471.0,120,2002,1
North Dakota,342.0,1202.0,19,2002,1
Ohio,8196.0,11245.0,603,2002,1
Oklahoma,3563.0,5878.0,319,2002,1
Oregon,3777.0,5784.0,200,2002,1
Pennsylvania,0.0,41439.0,871,2002,1
Puerto Rico,430.0,71.0,9,2002,1
Rhode Island,389.0,396.0,81,2002,1
South Carolina,3143.0,3893.0,96,2002,1
South Dakota,563.0,1943.0,51,2002,1
Tennessee,8194.0,9245.0,296,2002,1
Texas,12668.0,21157.0,859,2002,1
Utah,1525.0,2982.0,76,2002,1
Vermont,423.0,805.0,12,2002,1
Virgin Islands,0.0,0.0,0,2002,1
Virginia,5668.0,8209.0,137,2002,1
Washington,3261.0,4866.0,172,2002,1
West Virginia,2499.0,4433.0,183,2002,1
Wisconsin,3320.0,7652.0,9,2002,1
Wyoming,641.0,1265.0,72,2002,1
Alabama,7104.0,23780.0,287,2001,12
Alaska,959.0,2416.0,51,2001,12
Arizona,6010.0,8997.0,243,2001,12
Arkansas,3290.0,15215.0,226,2001,12
California,25466.0,36862.0,0,2001,12
Colorado,12818.0,26909.0,802,2001,12
Connecticut,2306.0,3017.0,86,2001,12
Delaware,524.0,1923.0,23,2001,12
District of Columbia,1.0,0.0,0,2001,12
Florida,12438.0,21872.0,490,2001,12
Georgia,8581.0,24059.0,263,2001,12
Guam,21.0,10.0,0,2001,12
Hawaii,0.0,0.0,0,2001,12
Idaho,1383.0,4833.0,99,2001,12
Illinois,5663.0,13033.0,222,2001,12
Indiana,2190.0,10508.0,11,2001,12
Iowa,42.0,6400.0,5,2001,12
Kansas,2474.0,9226.0,202,2001,12
Kentucky,8432.0,21097.0,376,2001,12
Louisiana,4963.0,17836.0,204,2001,12
Maine,1233.0,3473.0,55,2001,12
Mariana Islands,0.0,0.0,0,2001,12
Maryland,88.0,7035.0,8,2001,12
Massachusetts,1588.0,1535.0,29,2001,12
Michigan,1457.0,22559.0,20,2001,12
Minnesota,2768.0,11330.0,101,2001,12
Mississippi,3990.0,16220.0,198,2001,12
Missouri,3407.0,21737.0,121,2001,12
Montana,1465.0,4622.0,103,2001,12
Nebraska,38.0,4464.0,4,2001,12
Nevada,2471.0,3432.0,127,2001,12
New Hampshire,1436.0,2841.0,29,2001,12
New Jersey,1430.0,3023.0,57,2001,12
New Mexico,2297.0,5511.0,120,2001,12
New York,661.0,13163.0,13,2001,12
North Carolina,213.0,28207.0,90,2001,12
North Dakota,437.0,2537.0,20,2001,12
Ohio,10429.0,25434.0,527,2001,12
Oklahoma,4416.0,13942.0,257,2001,12
Oregon,4357.0,11357.0,199,2001,12
Pennsylvania,0.0,56382.0,687,2001,12
Puerto Rico,556.0,78.0,11,2001,12
Rhode Island,337.0,522.0,86,2001,12
South Carolina,4124.0,11884.0,104,2001,12
South Dakota,704.0,3911.0,37,2001,12
Tennessee,10291.0,22295.0,318,2001,12
Texas,16687.0,54247.0,937,2001,12
Utah,2193.0,7486.0,116,2001,12
Vermont,525.0,1505.0,10,2001,12
Virgin Islands,0.0,0.0,0,2001,12
Virginia,7523.0,19450.0,190,2001,12
Washington,3497.0,9109.0,156,2001,12
West Virginia,3950.0,10884.0,190,2001,12
Wisconsin,4130.0,13453.0,10,2001,12
Wyoming,928.0,2573.0,61,2001,12
Alabama,5948.0,17304.0,398,2001,11
Alaska,971.0,2158.0,79,2001,11
Arizona,4984.0,6032.0,249,2001,11
Arkansas,2765.0,14483.0,232,2001,11
California,23365.0,30778.0,0,2001,11
Colorado,11237.0,23148.0,765,2001,11
Connecticut,2072.0,3298.0,115,2001,11
Delaware,455.0,1685.0,17,2001,11
District of Columbia,1.0,1.0,0,2001,11
Florida,12467.0,16929.0,484,2001,11
Georgia,6273.0,16541.0,233,2001,11
Guam,19.0,18.0,1,2001,11
Hawaii,0.0,0.0,0,2001,11
Idaho,1131.0,3681.0,144,2001,11
Illinois,5174.0,11890.0,223,2001,11
Indiana,2046.0,10756.0,14,2001,11
Iowa,34.0,6560.0,6,2001,11
Kansas,2046.0,9198.0,195,2001,11
Kentucky,6437.0,17534.0,394,2001,11
Louisiana,3681.0,14142.0,202,2001,11
Maine,1109.0,3642.0,78,2001,11
Mariana Islands,0.0,0.0,0,2001,11
Maryland,62.0,7685.0,9,2001,11
Massachusetts,1436.0,1742.0,46,2001,11
Michigan,1040.0,26457.0,23,2001,11
Minnesota,2213.0,9844.0,97,2001,11
Mississippi,3146.0,14213.0,207,2001,11
Missouri,2846.0,18256.0,144,2001,11
Montana,1147.0,3604.0,92,2001,11
Nebraska,19.0,4104.0,6,2001,11
Nevada,1876.0,2283.0,96,2001,11
New Hampshire,1429.0,3039.0,22,2001,11
New Jersey,1288.0,3491.0,49,2001,11
New Mexico,2098.0,4111.0,151,2001,11
New York,718.0,16313.0,16,2001,11
North Carolina,204.0,20487.0,113,2001,11
North Dakota,331.0,2666.0,35,2001,11
Ohio,9547.0,27085.0,622,2001,11
Oklahoma,3321.0,10999.0,276,2001,11
Oregon,4024.0,8016.0,209,2001,11
Pennsylvania,0.0,62739.0,619,2001,11
Puerto Rico,612.0,89.0,18,2001,11
Rhode Island,423.0,565.0,74,2001,11
South Carolina,3362.0,8269.0,96,2001,11
South Dakota,558.0,3714.0,48,2001,11
Tennessee,9085.0,17865.0,314,2001,11
Texas,13772.0,36763.0,890,2001,11
Utah,1817.0,4888.0,94,2001,11
Vermont,552.0,1939.0,11,2001,11
Virgin Islands,0.0,0.0,0,2001,11
Virginia,6548.0,16903.0,184,2001,11
Washington,3403.0,6758.0,148,2001,11
West Virginia,2942.0,12122.0,212,2001,11
Wisconsin,3641.0,17449.0,6,2001,11
Wyoming,646.0,1906.0,49,2001,11
Alabama,8053.0,14497.0,337,2001,10
Alaska,1720.0,3312.0,212,2001,10
Arizona,6110.0,7309.0,263,2001,10
Arkansas,3823.0,13548.0,230,2001,10
California,29908.0,33462.0,0,2001,10
Colorado,14916.0,27094.0,1008,2001,10
Connecticut,2995.0,4285.0,162,2001,10
Delaware,642.0,1522.0,28,2001,10
District of Columbia,1.0,0.0,0,2001,10
Florida,18244.0,18160.0,834,2001,10
Georgia,8210.0,16323.0,302,2001,10
Guam,9.0,11.0,0,2001,10
Hawaii,0.0,0.0,0,2001,10
Idaho,1516.0,5591.0,92,2001,10
Illinois,6453.0,11358.0,264,2001,10
Indiana,2816.0,8059.0,13,2001,10
Iowa,51.0,5559.0,3,2001,10
Kansas,2980.0,7909.0,219,2001,10
Kentucky,7791.0,16514.0,432,2001,10
Louisiana,5323.0,15923.0,257,2001,10
Maine,1677.0,7545.0,114,2001,10
Mariana Islands,6.0,0.0,0,2001,10
Maryland,106.0,7044.0,15,2001,10
Massachusetts,1864.0,1915.0,45,2001,10
Michigan,1081.0,24102.0,21,2001,10
Minnesota,3027.0,20613.0,147,2001,10
Mississippi,4518.0,11473.0,220,2001,10
Missouri,3898.0,20665.0,174,2001,10
Montana,1651.0,7683.0,134,2001,10
Nebraska,33.0,4134.0,1,2001,10
Nevada,2502.0,2592.0,141,2001,10
New Hampshire,1889.0,3858.0,22,2001,10
New Jersey,1276.0,3377.0,55,2001,10
New Mexico,3113.0,5868.0,172,2001,10
New York,862.0,17888.0,15,2001,10
North Carolina,1229.0,20323.0,100,2001,10
North Dakota,521.0,4252.0,22,2001,10
Ohio,11875.0,20973.0,655,2001,10
Oklahoma,5535.0,11611.0,363,2001,10
Oregon,4478.0,9177.0,240,2001,10
Pennsylvania,0.0,62393.0,652,2001,10
Puerto Rico,582.0,137.0,19,2001,10
Rhode Island,631.0,759.0,120,2001,10
South Carolina,4350.0,7930.0,114,2001,10
South Dakota,750.0,5811.0,34,2001,10
Tennessee,10224.0,13530.0,341,2001,10
Texas,19609.0,44744.0,1095,2001,10
Utah,1898.0,5324.0,114,2001,10
Vermont,738.0,2302.0,14,2001,10
Virgin Islands,0.0,0.0,0,2001,10
Virginia,8322.0,14465.0,266,2001,10
Washington,4908.0,10897.0,220,2001,10
West Virginia,3872.0,13387.0,216,2001,10
Wisconsin,4952.0,20458.0,4,2001,10
Wyoming,840.0,2260.0,57,2001,10
Alabama,7433.0,13656.0,318,2001,9
Alaska,1112.0,2566.0,106,2001,9
Arizona,6203.0,6997.0,294,2001,9
Arkansas,3310.0,11286.0,240,2001,9
California,24601.0,32480.0,0,2001,9
Colorado,13461.0,22466.0,1061,2001,9
Connecticut,2023.0,2546.0,110,2001,9
Delaware,545.0,1198.0,21,2001,9
District of Columbia,1.0,0.0,0,2001,9
Florida,13916.0,14350.0,667,2001,9
Georgia,7420.0,12309.0,254,2001,9
Guam,15.0,6.0,0,2001,9
Hawaii,0.0,0.0,0,2001,9
Idaho,1703.0,5850.0,134,2001,9
Illinois,5336.0,8918.0,256,2001,9
Indiana,2110.0,6525.0,8,2001,9
Iowa,38.0,4548.0,2,2001,9
Kansas,2325.0,5962.0,206,2001,9
Kentucky,6601.0,13075.0,346,2001,9
Louisiana,5396.0,12729.0,296,2001,9
Maine,1497.0,5327.0,172,2001,9
Mariana Islands,9.0,0.0,0,2001,9
Maryland,124.0,5447.0,14,2001,9
Massachusetts,1402.0,1405.0,43,2001,9
Michigan,681.0,23900.0,28,2001,9
Minnesota,2558.0,19908.0,108,2001,9
Mississippi,4116.0,8652.0,172,2001,9
Missouri,2873.0,14934.0,212,2001,9
Montana,1783.0,6298.0,120,2001,9
Nebraska,23.0,3051.0,2,2001,9
Nevada,2406.0,2745.0,139,2001,9
New Hampshire,1698.0,3319.0,34,2001,9
New Jersey,1008.0,2300.0,38,2001,9
New Mexico,2518.0,5052.0,134,2001,9
New York,657.0,14606.0,12,2001,9
North Carolina,1328.0,16248.0,123,2001,9
North Dakota,415.0,3601.0,29,2001,9
Ohio,10647.0,18571.0,630,2001,9
Oklahoma,4246.0,9910.0,319,2001,9
Oregon,4555.0,11686.0,251,2001,9
Pennsylvania,0.0,48700.0,481,2001,9
Puerto Rico,613.0,116.0,7,2001,9
Rhode Island,488.0,581.0,94,2001,9
South Carolina,3933.0,7308.0,111,2001,9
South Dakota,661.0,4258.0,42,2001,9
Tennessee,7929.0,11245.0,308,2001,9
Texas,18222.0,45986.0,1118,2001,9
Utah,1771.0,5265.0,81,2001,9
Vermont,633.0,1842.0,31,2001,9
Virgin Islands,0.0,0.0,0,2001,9
Virginia,6736.0,11037.0,197,2001,9
Washington,3789.0,9918.0,202,2001,9
West Virginia,3105.0,9195.0,220,2001,9
Wisconsin,4000.0,17960.0,12,2001,9
Wyoming,927.0,2850.0,64,2001,9
Alabama,6933.0,10464.0,287,2001,8
Alaska,1074.0,2750.0,78,2001,8
Arizona,4599.0,5870.0,218,2001,8
Arkansas,3042.0,9610.0,205,2001,8
California,21708.0,29690.0,0,2001,8
Colorado,10320.0,17920.0,686,2001,8
Connecticut,6.0,3.0,1,2001,8
Delaware,333.0,763.0,5,2001,8
District of Columbia,0.0,0.0,0,2001,8
Florida,10482.0,10390.0,439,2001,8
Georgia,5655.0,10421.0,223,2001,8
Guam,12.0,23.0,0,2001,8
Hawaii,0.0,0.0,0,2001,8
Idaho,1370.0,4101.0,109,2001,8
Illinois,3958.0,7870.0,143,2001,8
Indiana,1455.0,5191.0,1,2001,8
Iowa,24.0,2567.0,3,2001,8
Kansas,1857.0,5072.0,161,2001,8
Kentucky,6483.0,12728.0,401,2001,8
Louisiana,4846.0,10846.0,202,2001,8
Maine,978.0,2961.0,55,2001,8
Mariana Islands,39.0,39.0,7,2001,8
Maryland,126.0,3427.0,6,2001,8
Massachusetts,1060.0,913.0,19,2001,8
Michigan,246.0,12875.0,75,2001,8
Minnesota,2265.0,12237.0,100,2001,8
Mississippi,4108.0,9531.0,169,2001,8
Missouri,2577.0,12759.0,203,2001,8
Montana,1585.0,4623.0,104,2001,8
Nebraska,24.0,2104.0,3,2001,8
Nevada,1813.0,2010.0,93,2001,8
New Hampshire,1060.0,1958.0,14,2001,8
New Jersey,973.0,1642.0,46,2001,8
New Mexico,2404.0,4467.0,138,2001,8
New York,532.0,6766.0,9,2001,8
North Carolina,1568.0,14892.0,137,2001,8
North Dakota,314.0,2103.0,14,2001,8
Ohio,6825.0,13486.0,414,2001,8
Oklahoma,4144.0,9095.0,262,2001,8
Oregon,3372.0,7307.0,242,2001,8
Pennsylvania,0.0,34538.0,492,2001,8
Puerto Rico,693.0,162.0,13,2001,8
Rhode Island,308.0,373.0,85,2001,8
South Carolina,3451.0,6898.0,90,2001,8
South Dakota,497.0,2820.0,24,2001,8
Tennessee,7150.0,11294.0,270,2001,8
Texas,13904.0,40941.0,912,2001,8
Utah,1319.0,3514.0,68,2001,8
Vermont,378.0,1023.0,15,2001,8
Virgin Islands,0.0,0.0,0,2001,8
Virginia,4814.0,8793.0,126,2001,8
Washington,3172.0,7174.0,176,2001,8
West Virginia,2934.0,7052.0,190,2001,8
Wisconsin,2706.0,10905.0,8,2001,8
Wyoming,808.0,2000.0,108,2001,8
Alabama,5923.0,6829.0,220,2001,7
Alaska,1135.0,1987.0,76,2001,7
Arizona,4315.0,4340.0,193,2001,7
Arkansas,2598.0,5599.0,172,2001,7
California,19849.0,24110.0,0,2001,7
Colorado,8862.0,11989.0,606,2001,7
Connecticut,0.0,0.0,0,2001,7
Delaware,290.0,510.0,13,2001,7
District of Columbia,0.0,0.0,0,2001,7
Florida,9609.0,7813.0,403,2001,7
Georgia,4916.0,6099.0,168,2001,7
Guam,8.0,19.0,1,2001,7
Hawaii,0.0,0.0,0,2001,7
